Company,ActiveBrand,Headquarters,Continent,Employees,Founded,LeadExecutive,ParentStockTicker,ParentPublicExposure,PrimarySector,PrimarySubSector,ImmigrationDetentionInvolvement,SupportsPrisonLabor,HarmScore,AnnualRevenuesMn,RevenueFiscalYear,Website,Corrections,ImmigrationDetention,PrisonLabor,Financials,Other,Rank
Wellpath,Y,TN,NorthAmerica,15000,2018,JorgeDominicis,n/a,Tier2-InvestmentFirm-Owned,Healthcare,MedicalHealthcare,Y,n/a,13,1200.00,2018,https://wellpathcare.com/,Seewebsite,https://www.huffpost.com/entry/correct-care-solutions-detention-center-lawsuits_n_5bd755fce4b07427610a0ccf,n/a,https://higcapital.com/news/release/1128,n/a,456
DLHHoldings,Y,GA,NorthAmerica,1500,1969,ZacharayParker,DLHC,Tier1b-PubliclyTraded-Other,Healthcare,MedicalRecordsSystems,Y,n/a,9,160.40,2019,https://www.dlhcorp.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,FactSet,n/a,759
PurpleCommunications,Y,CA,NorthAmerica,1500,2002,n/a,n/a,Tier4-SmallPrivately-Owned,Telecom,PrisonCommunications,n/a,n/a,n/a,113.00,2018,https://purplevrs.com/,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,827
SBPHoldings,Y,TX,NorthAmerica,1500,2012,DonFritzinger,n/a,Tier2-InvestmentFirm-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,7,493.00,2018,https://sbpholdings.com/,SeeSingerEquities,n/a,n/a,n/a,https://sbpholdings.com/singer-equities-to-acquire-hydraulic-hose-assemblies/,576
Tindall,Y,SC,NorthAmerica,1500,1932,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Construction,n/a,n/a,n/a,290.00,2018,https://tindallcorp.com/,https://tindallcorp.com/solutions/corrections/,n/a,n/a,PrivCo(www.privco.com),n/a,659
ConsolidatedEdison(dbaConEd),Y,NY,NorthAmerica,14960,1823,JohnMcAvory,ED,Tier1b-PubliclyTraded-Other,Construction&Maintenance,Utility/Energy,n/a,n/a,6,12574.00,2019,https://www.coned.com/,NYSDOCCSSpending,n/a,n/a,FactSet,n/a,170
K+S,Y,Germany,Europe,14793,1889,BurkhardLohr,SDF-DE,Tier1b-PubliclyTraded-Other,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,7,4416.50,2019,http://www.k-plus-s.com/en/,SeeMortonSalt,n/a,n/a,FactSet,http://www.k-plus-s.com/en/fotoalbum/morton.html,289
DaiwaSecurities,Y,Japan,Asia,14791,1902,HibinoTakashi,8601-JP,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Investor,ConstructionEquipment&AcquisitionFinancing,n/a,n/a,9,6699.10,2019,http://www.daiwa-grp.jp/english/,SeeDCSAdvisory,n/a,n/a,FactSet,n/a,239
ABBGroup,Y,Switzerland,Europe,147000,1988,PeterVoser,ABB,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,7,27978.00,2019,https://new.abb.com/,SeeThomas&Betts,n/a,n/a,FactSet,n/a,96
PitneyBowes,Y,CT,NorthAmerica,14700,1920,MarcN.Lautenbach,PBI,Tier1b-PubliclyTraded-Other,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,7,3205.10,2019,https://www.pitneybowes.com/us,NYSDOCCSSpending,n/a,n/a,FactSet,n/a,322
Dräger,Y,Germany,Europe,14399,1889,StefanDräger,DRW3-DE,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,9,3017.00,2019,https://www.draeger.com/,https://www.draeger.com/en-us_us/Alcohol-And-Drug-Detection,n/a,n/a,FactSet,n/a,330
Bridgestone,Y,Japan,Asia,142669,1931,MasaakiTsuya,5108-JP,Tier1b-PubliclyTraded-Other,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,8,32776.50,2019,https://www.bridgestone.com/,TDCJSpending,n/a,n/a,FactSet,n/a,78
SierraWireless,Y,Canada,NorthAmerica,1425,1993,KentP.Thexton,SWIR,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,SecurityEquipment,n/a,n/a,10,713.50,2019,https://www.sierrawireless.com/,SeeNumerexOmnilink,n/a,n/a,FactSet,n/a,526
AmericanBuilders&Contractors,Y,WI,NorthAmerica,14220,1982,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,MaintenanceServices,n/a,n/a,n/a,10541.90,2018,https://www.abcsupply.com/,FLDOCSpending,n/a,n/a,PrivCo(www.privco.com),n/a,196
CompanhiaBrasileiradeCartuchos(CBCGroup),Y,Brazil,SouthAmerica,1420,1926,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,118.80,2013,http://intl.cbc.com.br/,SeeMagtech,n/a,n/a,PrivCo(www.privco.com),http://www.magtechammunition.com/corporate/cbc-group-fast-facts/,822
StatisticalAnalysisSystem(SAS),Y,NC,NorthAmerica,14179,1976,JamesGoodnight,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Data&InformationSystems,CorrectionsDataSystems,n/a,n/a,n/a,3240.00,2017,https://www.sas.com/en_us/home.html,https://www.sas.com/en_us/industry/government.html#homeland-security-criminal-justice,n/a,n/a,https://www.sas.com/en_us/company-information/profile.html#m=historical-financials,https://www.ascia.org/sponsors.php,321
CoreCivic(formerlyCorrectionsCorpofAmerica),Y,TN,NorthAmerica,14075,1983,DamonT.Hininger,CXW,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Operations&Management,PrivatePrisonOperator,Y,Y,15,1980.70,2019,http://www.corecivic.com/,Seewebsite,https://www.thenation.com/article/private-contractors-enable-trumps-cruelties-border/,https://www.theguardian.com/us-news/2018/nov/25/private-prison-companies-served-with-lawsuits-over-usng-detainee-labor,FactSet,n/a,386
ABMIndustries,Y,NY,NorthAmerica,140000,1909,ScottSalmirs,ABM,Tier1b-PubliclyTraded-Other,Construction&Maintenance,MaintenanceServices,Y,n/a,9,6498.60,2019,https://www.abm.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,FactSet,n/a,241
IDEMIA(formerlyOT-Morpho),Y,France,Europe,14000,2017,YannDelabrière,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Equipment,SecurityTechnology,Y,n/a,n/a,3690.00,2017,https://www.idemia.com/,SeeMorphoTrustUSA,https://mijente.net/wp-content/uploads/2018/10/WHO%E2%80%99S-BEHIND-ICE_-The-Tech-and-Data-Companies-Fueling-Deportations-_v1.pdf,n/a,https://www.idemia.com/our-journey,https://www.idemia.com/press-release/ot-morpho-becomes-idemia-global-leader-trusted-identities-2017-09-28,309
LexmarkInternational,Y,KY,NorthAmerica,14000,1990,AllenWaugerman,001280-SZ,Tier1b-PubliclyTraded-Other,Equipment,FurnishingsSupplies&OtherFacilityEquipment,Y,n/a,7,2750.00,2018,https://www.lexmark.com/en_us.html,FLDOCSpending,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),https://www.cnbc.com/2016/04/19/lexmark-agrees-to-be-acquired-by-apex-technology-pag-asia-capital-for-36b.html,340
MicroFocus,Y,MD,NorthAmerica,14000,1976,StephenMurdoch,MFGP,Tier1b-PubliclyTraded-Other,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,8,3348.40,2019,https://www.microfocus.com/en-us/home,n/a,https://mijente.net/wp-content/uploads/2018/10/WHO%E2%80%99S-BEHIND-ICE_-The-Tech-and-Data-Companies-Fueling-Deportations-_v1.pdf,n/a,FactSet,n/a,319
MotorolaSolutions,Y,IL,NorthAmerica,14000,1928,GregBrown,MSI,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,SecurityTechnology,Y,n/a,9,7887.00,2019,https://www.motorolasolutions.com/en_us.html,SeeSpillmanTechnologies,https://www.theverge.com/2018/6/20/17485238/ice-contract-microsoft-motorola-dell-hp-enterprise-deportation,n/a,FactSet,http://www.ijis.org/?page=sustaining_members,224
NextEraEnergy,Y,FL,NorthAmerica,14000,1984,JamesRobo,NEE,Tier1b-PubliclyTraded-Other,Construction&Maintenance,Utility/Energy,n/a,n/a,6,19204.00,2019,http://www.nexteraenergy.com/,SeeFloridaPower&Light,n/a,n/a,FactSet,n/a,128
PerformanceFoodGroup,Y,VA,NorthAmerica,14000,1987,GeorgeHelm,PFGC,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Food&Commissary,Commissary,n/a,n/a,11,19743.50,2019,http://www.pfgc.com/,NYSDOCCSSpending,n/a,n/a,FactSet,http://www.vistar.com/Industries.aspx,124
Perspecta,Y,MN,NorthAmerica,14000,n/a,MacCurtis,PRSP,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,9,4274.00,2019,https://perspecta.com/,https://investors.perspecta.com/Cache/394349416.pdf,https://www.theverge.com/2018/6/20/17485238/ice-contract-microsoft-motorola-dell-hp-enterprise-deportation,n/a,FactSet,n/a,296
AcornEngineering,Y,CA,NorthAmerica,1400,1954,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,440.00,2018,https://www.acorneng.com/,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,596
ByrneDairy,Y,NY,NorthAmerica,1400,1933,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Food&Commissary,Commissary,n/a,n/a,n/a,352.00,2018,https://www.byrnedairy.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),n/a,623
Cleaver-BrooksSalesAndService,Y,GA,NorthAmerica,1400,2014,BartAitken,n/a,Tier2-InvestmentFirm-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,9,400.00,2017,http://www.cbservice.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),https://www.prnewswire.com/news-releases/harbour-group-acquires-cleaver-brooks-inc-184267901.html,607
GlobalKnowledgeTraining,Y,NC,NorthAmerica,1400,1995,ToddJohnstone,n/a,Tier2-InvestmentFirm-Owned,Personnel,StaffTraining,n/a,n/a,9,300.00,2017,https://www.globalknowledge.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),https://www.pehub.com/2014/11/midocean-to-sell-global-knowledge-to-rhone-capital/,650
NuveenInvestments,Y,IL,NorthAmerica,1400,1898,n/a,n/a,Tier2-InvestmentFirm-Owned,Investor,Equity/DebtInvestor,n/a,n/a,12,1400.00,2018,http://www.nuveen.com,https://www.inthepublicinterest.org/wp-content/uploads/ITPI_BanksPrivatePrisonCompanies_Nov2016.pdf,n/a,n/a,PrivCo(www.privco.com),https://www.ascia.org/sponsors.php,434
PinnacleAgriculture,Y,CO,NorthAmerica,1400,2012,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,1800.00,2018,http://www.pinnacleag.com,SeeJimmySanders,n/a,n/a,PrivCo(www.privco.com),n/a,394
RedGold(dbaCalfedFinancial),Y,IN,NorthAmerica,1400,1942,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Food&Commissary,PrisonFood,n/a,n/a,n/a,340.00,2018,https://www.redgoldfoods.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),http://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=OfficerRegisteredAgentName&directionType=Initial&searchNameOrder=CALFEDFINANCIALCORPORATION%20M020000000461&aggregateId=forl-m02000000046-13212565-fb23-479f-98b5-29051cf1f249&searchTerm=Calfed%20Financial%20Corporation&listNameOrder=CALFEDFINANCIALCORPORATION%20M020000000461,627
StanleyConsultants,Y,IA,NorthAmerica,1400,1913,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,210.00,2018,http://www.stanleyconsultants.com/,http://www.tdcj.texas.gov/divisions/finance/finance_contracts_contracts_current.html,n/a,n/a,PrivCo(www.privco.com),n/a,713
Zenetex,Y,VA,NorthAmerica,1400,1999,MarkGreen,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,188.20,2018,http://www.zenetex.com/,n/a,GovSpend,n/a,PrivCo(www.privco.com),n/a,737
BlackRock,Y,NY,NorthAmerica,13900,1988,LaurenceD.Fink,BLK,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Investor,ConstructionEquipment&AcquisitionFinancing,Y,n/a,9,14539.00,2019,https://www.blackrock.com/,https://www.inthepublicinterest.org/wp-content/uploads/ITPI_BanksPrivatePrisonCompanies_Nov2016.pdf,https://news.littlesis.org/2018/06/21/who-is-profiting-from-incarcerating-immigrant-families/,n/a,FactSet,n/a,157
DellTechnologies,Y,TX,NorthAmerica,138000,1984,MichaelDell,DELL,Tier1b-PubliclyTraded-Other,Equipment,FurnishingsSupplies&OtherFacilityEquipment,Y,n/a,8,92154.00,2020,http://www.dell.com/en-us,FLDOCSpending,https://www.theverge.com/2018/6/20/17485238/ice-contract-microsoft-motorola-dell-hp-enterprise-deportation,n/a,FactSet,n/a,22
Wilsonart(formerlyITWDecorativeSurfaces),Y,TX,NorthAmerica,1380,1956,TimO'Brien,n/a,Tier2-InvestmentFirm-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,7,1165.00,2017,https://www.wilsonart.com/,TDCJSpending,n/a,Seecorrectionssource,PrivCo(www.privco.com),http://www.cdr-inc.com/news/releases/2012-10-31_cdr_completes_acquisition_of_itw_decorative_surfaces_business.php,459
Rollins,Y,GA,NorthAmerica,13734,1948,GaryRollins,ROL,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Construction&Maintenance,MaintenanceServices,n/a,n/a,9,2015.50,2019,https://www.rollins.com/,SeeOrkin,n/a,n/a,FactSet,https://www.nytimes.com/1964/06/20/archives/rollins-proposes-to-acquire-orkin-for-624-million.html,379
Oracle,Y,CA,NorthAmerica,137000,1977,SafraA.Catz,ORCL,Tier1b-PubliclyTraded-Other,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,9,39526.00,2019,https://www.oracle.com/,n/a,https://mijente.net/wp-content/uploads/2018/10/WHO%E2%80%99S-BEHIND-ICE_-The-Tech-and-Data-Companies-Fueling-Deportations-_v1.pdf,n/a,FactSet,n/a,62
SchneiderElectric,Y,France,Europe,136624,1838,Jean-PascalTricoire,SU-FR,Tier1b-PubliclyTraded-Other,Construction&Maintenance,Utility/Energy,n/a,n/a,6,29465.10,2019,https://www.schneider-electric.com/ww/en/,SeeSummitEnergyServices,n/a,n/a,FactSet,http://www2.schneider-electric.com/sites/corporate/en/products-services/former-brands/summit/summit.page,86
Entergy,Y,LA,NorthAmerica,13504,1913,LeoP.Denault,ETR,Tier1b-PubliclyTraded-Other,Construction&Maintenance,Utility/Energy,n/a,n/a,6,10878.70,2019,http://www.entergy.com/,TDCJSpending,n/a,n/a,FactSet,n/a,192
ThyssenKruppElevator,Y,Germany,Europe,13500,1811,n/a,TKA-DE,Tier1b-PubliclyTraded-Other,Construction&Maintenance,Construction,n/a,n/a,9,2700.00,2018,https://www.thyssenkruppelevator.com/,NYSDOCCSSpending,n/a,n/a,https://www.thyssenkruppelevator.com/about-us/history,n/a,343
SkidmoreOwingsandMerrill,Y,NY,NorthAmerica,1343,1936,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,365.90,2018,https://www.som.com/,http://gracehebert.com/files/news/Correctional_News_2015_Architect_List.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,617
Esterline,Y,WA,NorthAmerica,13255,1906,n/a,TDG,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,11,2034.80,2018,https://www.transdigm.com/,SeeEsterlineConnectionTechnologies,n/a,n/a,Intrinio(www.intrinio.com),https://www.prnewswire.com/news-releases/transdigm-to-acquire-esterline-technologies-in-4-billion-all-cash-transaction-300728598.html,377
EliorGroup,Y,France,Europe,132000,1993,PhilippeGuillemot,ELIOR-FR,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Food&Commissary,PrisonFood,n/a,Y,12,5341.20,2019,https://www.eliorgroup.com,SeeValleyA'viandsABLManagement,n/a,SeeValleyA'viandsABLManagement,FactSet,n/a,265
NANA,Y,AK,NorthAmerica,13147,1972,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Construction,Y,n/a,n/a,1501.30,2018,http://www.nana.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,421
Honeywell,Y,NJ,NorthAmerica,131000,1885,DariusAdamczk,HON,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,SecurityTechnology,n/a,n/a,12,36709.00,2019,https://www.honeywell.com/,NYSDOCCSSpending,n/a,n/a,FactSet,n/a,67
MarmonGroup,Y,IL,NorthAmerica,13080,1953,n/a,BRK.A,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Food&Commissary,KitchenEquipment,n/a,n/a,9,4172.50,2015,http://www.marmon.com/,See3WireGroup,n/a,n/a,PrivCo(www.privco.com),https://dealbook.nytimes.com/2007/12/25/buffett-to-buy-marmon-from-pritzker-family/,299
ConstellationSoftware,Y,Canada,NorthAmerica,13000,1995,MarkLeonard,CSU-CA,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Data&InformationSystems,CorrectionsDataSystems,n/a,n/a,8,2470.80,2019,http://www.csisoftware.com/,SeeHarrisComputer,n/a,n/a,FactSet,n/a,352
ServiceMaster,Y,TN,NorthAmerica,13000,1929,NarenGursahaney,SERV,Tier1b-PubliclyTraded-Other,Construction&Maintenance,MaintenanceServices,n/a,n/a,7,2077.00,2019,https://www.servicemaster.com/,SeeTerminix,n/a,n/a,FactSet,https://www.servicemaster.com/company/our-brands,373
WindstreamCommunications,Y,AR,NorthAmerica,12979,2006,AnthonyW.Thomas,WINMQ,Tier1b-PubliclyTraded-Other,Equipment,SecurityTechnology,n/a,n/a,7,5100.00,2018,https://www.windstream.com,TDCJSpending,n/a,n/a,FactSet,n/a,274
GrupoBimbo,Y,Mexico,NorthAmerica,129272,1945,DanielServitjeMontull,BIMBOA-MX,Tier1b-PubliclyTraded-Other,Food&Commissary,PrisonFood,n/a,n/a,7,12075.80,2019,https://www.grupobimbo.com/es,SeeBimboBakeriesUSA,n/a,n/a,FactSet,n/a,174
CarahsoftTechnology,Y,VA,NorthAmerica,1282,2004,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,5350.00,2018,http://www.carahsoft.com/,FLDOCSpending,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,264
Enbridge,Y,Canada,NorthAmerica,12700,1949,AlMonaco,ENB,Tier1b-PubliclyTraded-Other,Construction&Maintenance,Utility/Energy,n/a,n/a,6,37769.40,2019,https://www.enbridge.com/,NYSDOCCSSpending,n/a,n/a,FactSet,n/a,65
TreeHouseFoods,Y,IL,NorthAmerica,12700,2005,StevenT.Oakland,THS,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Food&Commissary,PrisonFood,n/a,n/a,9,4288.90,2019,http://www.treehousefoods.com/,SeeCainsFoods,n/a,n/a,FactSet,https://www.prnewswire.com/news-releases/treehouse-foods-inc-announces-acquisition-of-cains-foods-212733451.html,295
AmericanAirlines,Y,TX,NorthAmerica,126600,1930,DougParker,AAL,Tier1b-PubliclyTraded-Other,Transportation,Other,n/a,n/a,9,45768.00,2019,https://www.aa.com/homePage.do,OHDRCSpending,n/a,n/a,FactSet,n/a,49
ePlus,Y,VA,NorthAmerica,1265,1990,MarkMarron,PLUS,Tier1b-PubliclyTraded-Other,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,n/a,n/a,8,1372.70,2019,https://www.eplus.com/,CaliforniaSpendingData-2018,n/a,n/a,FactSet,n/a,438
Mars,Y,VA,NorthAmerica,125000,1893,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Food&Commissary,Commissary,n/a,n/a,n/a,35000.00,2018,https://www.mars.com/global,https://aja.multiview.com/,n/a,n/a,PrivCo(www.privco.com),n/a,72
DLRGroup,Y,KS,NorthAmerica,1250,1966,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,262.00,2018,http://www.dlrgroup.com/,http://www.dlrgroup.com/work/?aProjectTypeId=3758,n/a,n/a,PrivCo(www.privco.com),https://www.majorcitieschiefs.com/sponsors.php,673
Microsoft,Y,WA,NorthAmerica,124000,1975,SatyaNadella,MSFT,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,FurnishingsSupplies&OtherFacilityEquipment,Y,n/a,11,125843.00,2019,https://www.microsoft.com/en-us/defaultb.aspx,https://facts.fldfs.com/Search/PurchaseOrderDetails.aspx?AgencyId=700000&PONo=A8A0CB&Tab=1,https://mijente.net/wp-content/uploads/2018/10/WHO%E2%80%99S-BEHIND-ICE_-The-Tech-and-Data-Companies-Fueling-Deportations-_v1.pdf,n/a,FactSet,http://www.ijis.org/?page=sustaining_members,13
FNHerstal,Y,Belgium,Europe,1232,1889,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Equipment,SecurityEquipment,n/a,n/a,n/a,308.80,2013,https://fnamerica.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),http://www.herstalgroup.be/en/1/9/125-years-Of-History,645
Navistar,Y,IL,NorthAmerica,12300,1831,TroyClarke,NAV,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Transportation,PrisonTransportation,n/a,n/a,12,11251.00,2019,http://www.navistar.com/navistar/,https://www.youtube.com/watch?v=QjYsuKyHZa0,n/a,n/a,FactSet,http://correctionsmarketplace.com/,185
ACSGroup(AmericanCyberSystems),Y,GA,NorthAmerica,12250,1998,RajSardana,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Equipment,SecurityTechnology,n/a,n/a,n/a,750.00,2018,http://www.acsicorp.com/acs-your-true-partner,SeeAnalysts,n/a,n/a,PrivCo(www.privco.com),n/a,521
Smart&FinalStores,Y,CA,NorthAmerica,12232,1871,n/a,n/a,Tier2-InvestmentFirm-Owned,Food&Commissary,Commissary,n/a,n/a,8,4741.70,2018,https://www.smartandfinal.com/,CaliforniaSpendingData-2018,n/a,n/a,https://www.sec.gov/Archives/edgar/data/1563407/000104746919001282/a2237977z10-k.htm#dk77201_item_6._selected_financial_data.,https://www.supermarketnews.com/retail-financial/smart-final-becomes-private-company,282
TysonFoods,Y,AR,NorthAmerica,122000,1935,NoelW.White,TSN,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Food&Commissary,PrisonFood,n/a,Y,9,42405.00,2019,https://www.tysonfoods.com/,SeeAdvancePierre,n/a,https://www.themarshallproject.org/2020/03/19/north-carolina-prisoners-still-working-in-chicken-plants-despite-coronavirus-fears,FactSet,https://www.tysonfoods.com/our-brands,57
Novartis,Y,Switzerland,Europe,121597,1996,VasantNarasimhan,NVS,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Healthcare,Pharmacy,n/a,n/a,9,47445.00,2019,https://www.novartis.com/,NYSDOCCSSpending,n/a,n/a,FactSet,n/a,46
JohnsonControls,Y,WI,NorthAmerica,121000,1885,GeorgeR.Oliver,JCI,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Construction&Maintenance,Construction,Y,n/a,12,23968.00,2019,http://www.johnsoncontrols.com/,http://www.johnsoncontrols.com/insights/2015/building-efficiency/case-study/indiana-department-of-corrections,https://worthrises.org/immigration,n/a,FactSet,n/a,105
Pon,Y,Netherlands,Europe,12052,1895,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Transportation,AgencyTransportation,n/a,n/a,n/a,7465.10,2015,http://www.pon.com,SeeEquipmentDepot,n/a,n/a,PrivCo(www.privco.com),n/a,228
